"id","ncbi_id","name","name_class","node_rank","parent_ncbi_id","edited_name","left_value","right_value"
194351280,194351280,"Chlorurus microrhinos","scientific name","species","126670","Chlorurus microrhinos",0,0
194351276,194351276,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
194351272,194351272,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
76365381,76365381,"Halichoeres leucoxanthus","scientific name","species","51788","Halichoeres leucoxanthus",0,0
76365377,76365377,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
76365373,76365373,"Macropharyngodon negrosensis","scientific name","species","241317","Macropharyngodon negrosensis",0,0
76365369,76365369,"Macropharyngodon cyanoguttatus","scientific name","species","241317","Macropharyngodon cyanoguttatus",0,0
60684714,60684714,"Halichoeres brownfieldi","scientific name","species","51788","Halichoeres brownfieldi",0,0
60684710,60684710,"Halichoeres podostigma","scientific name","species","51788","Halichoeres podostigma",0,0
60684706,60684706,"Halichoeres biocellatus","scientific name","species","51788","Halichoeres biocellatus",0,0
60684702,60684702,"Halichoeres leucurus","scientific name","species","51788","Halichoeres leucurus",0,0
60684698,60684698,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
60684694,60684694,"Coris pictoides","scientific name","species","126328","Coris pictoides",0,0
60684690,60684690,"Macropharyngodon choati","scientific name","species","241317","Macropharyngodon choati",0,0
60684686,60684686,"Coris flavovittata","scientific name","species","126328","Coris flavovittata",0,0
60684682,60684682,"Pseudocoris yamashiroi","scientific name","species","241336","Pseudocoris yamashiroi",0,0
60684678,60684678,"Halichoeres scapularis","scientific name","species","51788","Halichoeres scapularis",0,0
60684674,60684674,"Halichoeres poeyi","scientific name","species","51788","Halichoeres poeyi",0,0
60684670,60684670,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
60684666,60684666,"Labrichthys unilineatus","scientific name","species","241305","Labrichthys unilineatus",0,0
60684662,60684662,"Anampses caeruleopunctatus","scientific name","species","241262","Anampses caeruleopunctatus",0,0
60684658,60684658,"Cheilio inermis","scientific name","species","241272","Cheilio inermis",0,0
60684654,60684654,"Thalassoma lutescens","scientific name","species","76337","Thalassoma lutescens",0,0
21238626,21238626,"Pseudodax moluccanus","scientific name","species","188118","Pseudodax moluccanus",0,0
21238622,21238622,"Leptoscarus vaigiensis","scientific name","species","188115","Leptoscarus vaigiensis",0,0
21238618,21238618,"Chlorurus oedema","scientific name","species","126670","Chlorurus oedema",0,0
21238614,21238614,"Scarus flavipectoralis","scientific name","species","59660","Scarus flavipectoralis",0,0
21238610,21238610,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
20278681,20278681,"Coris julis","scientific name","species","126328","Coris julis",0,0
20278677,20278677,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
20278673,20278673,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
15778651,15778651,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
15778647,15778647,"Symphodus melops","scientific name","species","130471","Symphodus melops",0,0
15778643,15778643,"Centrolabrus caeruleus","scientific name","species","171730","Centrolabrus caeruleus",0,0
126143606,126143606,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
68480431,68480431,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642182,99642182,"Thalassoma lutescens","scientific name","species","76337","Thalassoma lutescens",0,0
99642169,99642169,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
99642155,99642155,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
99642142,99642142,"Notolabrus tetricus","scientific name","species","98381","Notolabrus tetricus",0,0
99642129,99642129,"Labroides dimidiatus","scientific name","species","241307","Labroides dimidiatus",0,0
99642114,99642114,"Halichoeres marginatus","scientific name","species","51788","Halichoeres marginatus",0,0
99642101,99642101,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
99642087,99642087,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
48596885,48596885,"Pictilabrus laticlavius","scientific name","species","241332","Pictilabrus laticlavius",0,0
53749074,53749074,"Chlorurus sordidus","scientific name","species","126670","Chlorurus sordidus",0,0
48596883,48596883,"Pseudolabrus miles","scientific name","species","83879","Pseudolabrus miles",0,0
48596879,48596879,"Pseudolabrus biserialis","scientific name","species","83879","Pseudolabrus biserialis",0,0
48596875,48596875,"Suezichthys gracilis","scientific name","species","242815","Suezichthys gracilis",0,0
4028894,4028894,"Sparisoma cretense","scientific name","species","51764","Sparisoma cretense",0,0
4028886,4028886,"Sparisoma chrysopterum","scientific name","species","51764","Sparisoma chrysopterum",0,0
4903274,4903274,"Choerodon oligacanthus","scientific name","species","91744","Choerodon oligacanthus",0,0
2088564,2088564,"Scarus iseri","scientific name","species","59660","Scarus iseri",0,0
194351283,194351283,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
194351278,194351278,"Chlorurus bowersi","scientific name","species","126670","Chlorurus bowersi",0,0
194351273,194351273,"Bolbometopon muricatum","scientific name","species","188109","Bolbometopon muricatum",0,0
76365381,76365381,"Halichoeres leucoxanthus","scientific name","species","51788","Halichoeres leucoxanthus",0,0
76365376,76365376,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
76365371,76365371,"Macropharyngodon kuiteri","scientific name","species","241317","Macropharyngodon kuiteri",0,0
60684715,60684715,"Halichoeres chloropterus","scientific name","species","51788","Halichoeres chloropterus",0,0
60684710,60684710,"Halichoeres podostigma","scientific name","species","51788","Halichoeres podostigma",0,0
60684705,60684705,"Halichoeres ornatissimus","scientific name","species","51788","Halichoeres ornatissimus",0,0
60684700,60684700,"Halichoeres papilionaceus","scientific name","species","51788","Halichoeres papilionaceus",0,0
60684695,60684695,"Halichoeres solorensis","scientific name","species","51788","Halichoeres solorensis",0,0
60684690,60684690,"Macropharyngodon choati","scientific name","species","241317","Macropharyngodon choati",0,0
60684685,60684685,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
60684680,60684680,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
60684675,60684675,"Halichoeres notospilus","scientific name","species","51788","Halichoeres notospilus",0,0
60684670,60684670,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
60684665,60684665,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
60684660,60684660,"Stethojulis bandanensis","scientific name","species","241347","Stethojulis bandanensis",0,0
60684655,60684655,"Thalassoma quinquevittatum","scientific name","species","76337","Thalassoma quinquevittatum",0,0
21238626,21238626,"Pseudodax moluccanus","scientific name","species","188118","Pseudodax moluccanus",0,0
21238621,21238621,"Hipposcarus longiceps","scientific name","species","188113","Hipposcarus longiceps",0,0
21238616,21238616,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
21238611,21238611,"Sparisoma chrysopterum","scientific name","species","51764","Sparisoma chrysopterum",0,0
20278681,20278681,"Coris julis","scientific name","species","126328","Coris julis",0,0
20278676,20278676,"Symphodus roissali","scientific name","species","130471","Symphodus roissali",0,0
20278671,20278671,"Symphodus trutta","scientific name","species","130471","Symphodus trutta",0,0
15778648,15778648,"Symphodus rostratus","scientific name","species","130471","Symphodus rostratus",0,0
15778643,15778643,"Centrolabrus caeruleus","scientific name","species","171730","Centrolabrus caeruleus",0,0
68480496,68480496,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
68480390,68480390,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642172,99642172,"Symphodus tinca","scientific name","species","130471","Symphodus tinca",0,0
99642155,99642155,"Symphodus cinereus","scientific name","species","130471","Symphodus cinereus",0,0
99642138,99642138,"Labrus viridis","scientific name","species","30799","Labrus viridis",0,0
99642122,99642122,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
99642104,99642104,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
99642087,99642087,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
29122955,29122955,"Coris julis","scientific name","species","126328","Coris julis",0,0
48596886,48596886,"Austrolabrus maculatus","scientific name","species","241265","Austrolabrus maculatus",0,0
48596880,48596880,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
48596875,48596875,"Suezichthys gracilis","scientific name","species","242815","Suezichthys gracilis",0,0
4028892,4028892,"Sparisoma viride","scientific name","species","51764","Sparisoma viride",0,0
4028882,4028882,"Sparisoma aurofrenatum","scientific name","species","51764","Sparisoma aurofrenatum",0,0
4545223,4545223,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
4028890,4028890,"Sparisoma rubripinne","scientific name","species","51764","Sparisoma rubripinne",0,0
4903274,4903274,"Choerodon oligacanthus","scientific name","species","91744","Choerodon oligacanthus",0,0
2188776996,2188776996,"Stethojulis terina","scientific name","species","241347","Stethojulis terina",0,0
2186300495,2186300495,"Thalassoma cupido","scientific name","species","76337","Thalassoma cupido",0,0
1534512801,1534512801,"Cirrhilabrus sp. f YKT-2022","scientific name","species","2640053","Cirrhilabrus sp. f YKT-2022",0,0
2183321049,2183321049,"Coris aygula","scientific name","species","126328","Coris aygula",0,0
2183321020,2183321020,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
2178620675,2178620675,"Pteragogus aurigarius","scientific name","species","202595","Pteragogus aurigarius",0,0
2174708190,2174708190,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2119031507,2119031507,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
2119031506,2119031506,"Hologymnosus annulatus","scientific name","species","241304","Hologymnosus annulatus",0,0
2119031503,2119031503,"Iniistius celebicus","scientific name","species","315409","Iniistius celebicus",0,0
2119031501,2119031501,"Anampses melanurus","scientific name","species","241262","Anampses melanurus",0,0
2119031479,2119031479,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
2119031478,2119031478,"Coris dorsomacula","scientific name","species","126328","Coris dorsomacula",0,0
2104598668,2104598668,"Scarus ovifrons","scientific name","species","59660","Scarus ovifrons",0,0
2088256283,2088256283,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
2089854687,2089854687,"Hologymnosus doliatus","scientific name","species","241304","Hologymnosus doliatus",0,0
2089854683,2089854683,"Pseudolabrus eoethinus","scientific name","species","83879","Pseudolabrus eoethinus",0,0
2089854671,2089854671,"Halichoeres melanochir","scientific name","species","51788","Halichoeres melanochir",0,0
2089854663,2089854663,"Scarus forsteni","scientific name","species","59660","Scarus forsteni",0,0
2089854662,2089854662,"Choerodon azurio","scientific name","species","91744","Choerodon azurio",0,0
2089854647,2089854647,"Cirrhilabrus temminckii","scientific name","species","241276","Cirrhilabrus temminckii",0,0
2089854615,2089854615,"Pseudocheilinus evanidus","scientific name","species","241334","Pseudocheilinus evanidus",0,0
2087652908,2087652908,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
2087652907,2087652907,"Pseudolabrus sieboldi","scientific name","species","83879","Pseudolabrus sieboldi",0,0
2087652889,2087652889,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
2087652888,2087652888,"Parajulis poecilepterus","scientific name","species","356779","Parajulis poecilepterus",0,0
2087652874,2087652874,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2087652873,2087652873,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2087652872,2087652872,"Halichoeres tenuispinis","scientific name","species","51788","Halichoeres tenuispinis",0,0
2076239686,2076239686,"Pseudocheilinus hexataenia","scientific name","species","241334","Pseudocheilinus hexataenia",0,0
2074192865,2074192865,"Stethojulis trilineata","scientific name","species","241347","Stethojulis trilineata",0,0
2064684355,2064684355,"Bodianus perditio","scientific name","species","241267","Bodianus perditio",0,0
1980526685,1980526685,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
1980526633,1980526633,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
1973544556,1973544556,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
1772365512,1772365512,"Pseudolabrus fuentesi","scientific name","species","83879","Pseudolabrus fuentesi",0,0
1772365511,1772365511,"Coris debueni","scientific name","species","126328","Coris debueni",0,0
1898139866,1898139866,"Centrolabrus exoletus","scientific name","species","171730","Centrolabrus exoletus",0,0
